変更区分,病名管理番号,病名表記,病名表記カナ,採択区分,病名交換用コード,ICD10-2013-1,ICD10-2013-2,予備1,予備2,レセ電算コード,傷病名省略名称,使用分野,変更履歴番号,変更日付,移行先病名管理番号,単独使用禁止区分,保険請求外区分,予備３,予備４
0,20096895,"環指ＭＰ関節側副靱帯損傷","カンシＭＰカンセツソクフクジンタイソンショウ",1,"Q19J","S636","","517",,8846522,"環指ＭＰ関節側副靱帯損傷",1,301,20111001,,"00",0,"",""
0,20096899,"環指ＭＰ関節橈側側副靱帯損傷","カンシＭＰカンセツトウソクソクフクジンタイソンショウ",1,"RNJ3","S636","","517",,8846523,"環指ＭＰ関節橈側側副靱帯損傷",1,301,20111001,,"00",0,"",""
0,20096891,"環指ＰＩＰ関節尺側側副靱帯損傷","カンシＰＩＰカンセツシャクソクソクフクジンタイソンショウ",1,"DGQV","S636","","517",,8846524,"環指ＰＩＰ関節尺側側副靱帯損傷",1,301,20111001,,"00",0,"",""
0,20096889,"環指ＰＩＰ関節側副靱帯損傷","カンシＰＩＰカンセツソクフクジンタイソンショウ",1,"TP7R","S636","","517",,8846525,"環指ＰＩＰ関節側副靱帯損傷",1,301,20111001,,"00",0,"",""
0,20096903,"環指ＰＩＰ関節側副靱帯断裂","カンシＰＩＰカンセツソクフクジンタイダンレツ",1,"T7MA","S634","","517",,8846526,"環指ＰＩＰ関節側副靱帯断裂",1,301,20111001,,"00",0,"",""
0,20096893,"環指ＰＩＰ関節橈側側副靱帯損傷","カンシＰＩＰカンセツトウソクソクフクジンタイソンショウ",1,"PN88","S636","","517",,8846527,"環指ＰＩＰ関節橈側側副靱帯損傷",1,301,20111001,,"00",0,"",""
0,20096091,"環指悪性黒色腫","カンシアクセイコクショクシュ",1,"S3HV","C436","","517",,8846528,"環指悪性黒色腫",1,301,20111001,,"00",0,"",""
0,20080455,"環指圧挫傷","カンシアツザショウ",1,"GAS6","S670","","517",,8831518,"環指圧挫傷",1,242,20060101,,"00",0,"",""
0,20056961,"環指開放骨折","カンシカイホウコッセツ",1,"C0G0","S6261","","517",,8831519,"環指開放骨折",1,212,20021201,,"00",0,"",""
0,20088089,"環指化膿性腱鞘炎","カンシカノウセイケンショウエン",1,"V6UP","M6504","","517",,8843035,"環指化膿性腱鞘炎",1,250,20060601,,"00",0,"",""
0,20056958,"環指ガングリオン","カンシガングリオン",1,"JTRK","M674","","517",,8831520,"環指ガングリオン",1,210,20020601,,"00",0,"",""
0,20085621,"環指基節骨開放骨折","カンシキセツコツカイホウコッセツ",1,"L83Q","S6261","","517",,8841884,"環指基節骨開放骨折",1,212,20021201,,"00",0,"",""
0,20056963,"環指基節骨骨折","カンシキセツコツコッセツ",1,"R3J6","S6260","","517",,8831521,"環指基節骨骨折",1,212,20021201,,"00",0,"",""
0,20086987,"環指基節骨骨端線損傷","カンシキセツコツコッタンセンソンショウ",1,"K57F","S6260","","517",,8842366,"環指基節骨骨端線損傷",1,233,20050301,,"00",0,"",""
0,20096345,"環指基底細胞癌","カンシキテイサイボウガン",1,"KE3F","C446","","517",,8846529,"環指基底細胞癌",1,301,20111001,,"00",0,"",""
0,20090346,"環指屈曲拘縮","カンシクッキョクコウシュク",1,"FCT8","M2454","","517",,8844145,"環指屈曲拘縮",1,261,20071001,,"00",0,"",""
0,20056966,"環指屈筋腱腱鞘炎","カンシクッキンケンケンショウエン",1,"L0Q5","M6594","","517",,8831522,"環指屈筋腱腱鞘炎",1,212,20021201,,"00",0,"",""
0,20056965,"環指屈筋腱断裂","カンシクッキンケンダンレツ",1,"F2MG","S561","","517",,8421005,"環指屈筋腱断裂",1,200,,,"00",0,"",""
0,20105187,"環指屈筋腱断裂・手関節部","カンシクッキンケンダンレツ・シュカンセツブ",1,"T8DQ","S661","","517",,8850717,"環指屈筋腱断裂・手関節部",1,508,20220101,,"00",0,"",""
0,20105248,"環指屈筋腱断裂・手部","カンシクッキンケンダンレツ・シュブ",1,"LNDT","S661","","517",,8850718,"環指屈筋腱断裂・手部",1,508,20220101,,"00",0,"",""
0,20105126,"環指屈筋腱断裂・前腕部","カンシクッキンケンダンレツ・ゼンワンブ",1,"ARHF","S561","","517",,8850719,"環指屈筋腱断裂・前腕部",1,508,20220101,,"00",0,"",""
0,20087402,"環指屈筋腱癒着","カンシクッキンケンユチャク",1,"E184","M678","","517",,8842561,"環指屈筋腱癒着",1,243,20060301,,"00",0,"",""
0,20096599,"環指血管腫","カンシケッカンシュ",1,"D90G","D180","","517",,8846530,"環指血管腫",1,301,20111001,,"00",0,"",""
0,20079976,"環指腱鞘炎","カンシケンショウエン",1,"E0RL","M6594","","517",,8831523,"環指腱鞘炎",1,212,20021201,,"00",0,"",""
0,20100392,"環指腱鞘巨細胞腫","カンシケンショウキョサイボウシュ",1,"L8J3","D211","","517",,8848124,"環指腱鞘巨細胞腫",1,314,20141001,,"00",0,"",""
0,20095109,"環指腱性マレット指","カンシケンセイマレットユビ",1,"J700","M200","","517",,8845873,"環指腱性マレット指",1,291,20101001,,"00",0,"",""
0,20105312,"環指咬創","カンシコウソウ",1,"G7EH","S610","","517",,8850720,"環指咬創",1,508,20220101,,"00",0,"",""
0,20056968,"環指骨折","カンシコッセツ",1,"MG43","S6260","","517",,8831524,"環指骨折",1,212,20021201,,"00",0,"",""
0,20056967,"環指骨髄炎","カンシコツズイエン",1,"L498","M8694","","517",,8831525,"環指骨髄炎",1,212,20021201,,"00",0,"",""
0,20095076,"環指骨性マレット指","カンシコツセイマレットユビ",1,"A8CG","M200","","517",,8845874,"環指骨性マレット指",1,291,20101001,,"00",0,"",""
0,20105637,"環指擦過傷","カンシサッカショウ",1,"R79G","S608","","517",,8850978,"環指擦過傷",1,510,20220601,,"00",0,"",""
0,20056969,"環指挫傷","カンシザショウ",1,"B8HA","S600","","517",,8831526,"環指挫傷",1,210,20020601,,"00",0,"",""
0,20056970,"環指挫創","カンシザソウ",1,"TJ0L","S610","","517",,8831527,"環指挫創",1,210,20020601,,"00",0,"",""
0,20056971,"環指小指屈筋腱断裂","カンシショウシクッキンケンダンレツ",2,"QC91","S567","","517",,8831528,"環指小指屈筋腱断裂",1,508,20220101,,"00",0,"",""
0,20105189,"環指小指屈筋腱断裂・手関節部","カンシショウシクッキンケンダンレツ・シュカンセツブ",1,"E483","S666","","517",,8850721,"環指小指屈筋腱断裂・手関節部",1,508,20220101,,"00",0,"",""
0,20105250,"環指小指屈筋腱断裂・手部","カンシショウシクッキンケンダンレツ・シュブ",1,"MGG5","S666","","517",,8850722,"環指小指屈筋腱断裂・手部",1,508,20220101,,"00",0,"",""
0,20105128,"環指小指屈筋腱断裂・前腕部","カンシショウシクッキンケンダンレツ・ゼンワンブ",1,"PMHP","S567","","517",,8850723,"環指小指屈筋腱断裂・前腕部",1,508,20220101,,"00",0,"",""
0,20097565,"環指小指伸筋腱断裂","カンシショウシシンキンケンダンレツ",1,"CLAA","S564","","517",,8847078,"環指小指伸筋腱断裂",1,303,20120301,,"00",0,"",""
0,20105217,"環指小指伸筋腱断裂・手関節部","カンシショウシシンキンケンダンレツ・シュカンセツブ",1,"HRSH","S663","","517",,8850724,"環指小指伸筋腱断裂・手関節部",1,508,20220101,,"00",0,"",""
0,20105278,"環指小指伸筋腱断裂・手部","カンシショウシシンキンケンダンレツ・シュブ",1,"GDDG","S663","","517",,8850725,"環指小指伸筋腱断裂・手部",1,508,20220101,,"00",0,"",""
0,20105156,"環指小指伸筋腱断裂・前腕部","カンシショウシシンキンケンダンレツ・ゼンワンブ",1,"RL02","S564","","517",,8850726,"環指小指伸筋腱断裂・前腕部",1,508,20220101,,"00",0,"",""
0,20097423,"環指伸筋腱損傷","カンシシンキンケンソンショウ",1,"VFLS","S564","","517",,8846995,"環指伸筋腱損傷",1,302,20120101,,"00",0,"",""
0,20105213,"環指伸筋腱損傷・手関節部","カンシシンキンケンソンショウ・シュカンセツブ",1,"DU85","S663","","517",,8850727,"環指伸筋腱損傷・手関節部",1,508,20220101,,"00",0,"",""
0,20105274,"環指伸筋腱損傷・手部","カンシシンキンケンソンショウ・シュブ",1,"H7DH","S663","","517",,8850728,"環指伸筋腱損傷・手部",1,508,20220101,,"00",0,"",""
0,20105152,"環指伸筋腱損傷・前腕部","カンシシンキンケンソンショウ・ゼンワンブ",1,"FGVF","S564","","517",,8850729,"環指伸筋腱損傷・前腕部",1,508,20220101,,"00",0,"",""
0,20097557,"環指伸筋腱断裂","カンシシンキンケンダンレツ",1,"BLQ1","S564","","517",,8847079,"環指伸筋腱断裂",1,303,20120301,,"00",0,"",""
0,20105215,"環指伸筋腱断裂・手関節部","カンシシンキンケンダンレツ・シュカンセツブ",1,"ADLC","S663","","517",,8850730,"環指伸筋腱断裂・手関節部",1,508,20220101,,"00",0,"",""
0,20105276,"環指伸筋腱断裂・手部","カンシシンキンケンダンレツ・シュブ",1,"CQEB","S663","","517",,8850731,"環指伸筋腱断裂・手部",1,508,20220101,,"00",0,"",""
0,20105154,"環指伸筋腱断裂・前腕部","カンシシンキンケンダンレツ・ゼンワンブ",1,"ST21","S564","","517",,8850732,"環指伸筋腱断裂・前腕部",1,508,20220101,,"00",0,"",""
0,20100027,"環指伸筋腱癒着","カンシシンキンケンユチャク",1,"M8BT","M678","","517",,8848034,"環指伸筋腱癒着",1,313,20140601,,"00",0,"",""
0,20056972,"環指深指屈筋腱断裂","カンシシンシクッキンケンダンレツ",1,"HV7J","S561","","517",,8831529,"環指深指屈筋腱断裂",1,210,20020601,,"00",0,"",""
0,20105176,"環指深指屈筋腱断裂・手関節部","カンシシンシクッキンケンダンレツ・シュカンセツブ",1,"CGGV","S661","","517",,8850733,"環指深指屈筋腱断裂・手関節部",1,508,20220101,,"00",0,"",""
0,20105237,"環指深指屈筋腱断裂・手部","カンシシンシクッキンケンダンレツ・シュブ",1,"QUKU","S661","","517",,8850734,"環指深指屈筋腱断裂・手部",1,508,20220101,,"00",0,"",""
0,20105115,"環指深指屈筋腱断裂・前腕部","カンシシンシクッキンケンダンレツ・ゼンワンブ",1,"KJV7","S561","","517",,8850735,"環指深指屈筋腱断裂・前腕部",1,508,20220101,,"00",0,"",""
0,20056973,"環指切創","カンシセッソウ",1,"LK1Q","S610","","517",,8831530,"環指切創",1,210,20020601,,"00",0,"",""
0,20056974,"環指切断","カンシセツダン",1,"Q3D7","S681","","517",,8831531,"環指切断",1,210,20020601,,"00",0,"",""
0,20104557,"環指爪下異物","カンシソウカイブツ",1,"BMAE","S601","","517",,8850398,"環指爪下異物",1,505,20210101,,"00",0,"",""
0,20056980,"環指爪下血腫","カンシソウカケッシュ",1,"GFNA","S601","","517",,8831532,"環指爪下血腫",1,321,20160601,,"00",0,"",""
0,20096881,"環指側副靱帯損傷","カンシソクフクジンタイソンショウ",1,"TGHP","S636","","517",,8846531,"環指側副靱帯損傷",1,301,20111001,,"00",0,"",""
0,20096901,"環指側副靱帯断裂","カンシソクフクジンタイダンレツ",1,"L9P6","S634","","517",,8846532,"環指側副靱帯断裂",1,301,20111001,,"00",0,"",""
0,20106781,"環指第１度熱傷","カンシダイ１ドネッショウ",1,"M9AH","T231","","517",,8851231,"環指第１度熱傷",1,512,20230601,,"00",0,"",""
0,20106861,"環指第２度熱傷","カンシダイ２ドネッショウ",1,"T7GG","T232","","517",,8851232,"環指第２度熱傷",1,512,20230601,,"00",0,"",""
0,20106941,"環指第３度熱傷","カンシダイ３ドネッショウ",1,"GMSQ","T233","","517",,8851233,"環指第３度熱傷",1,512,20230601,,"00",0,"",""
0,20056976,"環指脱臼","カンシダッキュウ",1,"QK58","S631","","517",,8831533,"環指脱臼",1,210,20020601,,"00",0,"",""
0,20056975,"環指打撲後遺症","カンシダボクコウイショウ",1,"BNP2","T928","","517",,8831534,"環指打撲後遺症",1,210,20020601,,"00",0,"",""
0,20085624,"環指中節骨開放骨折","カンシチュウセツコツカイホウコッセツ",1,"R5EF","S6261","","517",,8841887,"環指中節骨開放骨折",1,212,20021201,,"00",0,"",""
0,20056978,"環指中節骨骨折","カンシチュウセツコツコッセツ",1,"TKV6","S6260","","517",,8831535,"環指中節骨骨折",1,212,20021201,,"00",0,"",""
0,20086988,"環指中節骨骨端線損傷","カンシチュウセツコツコッタンセンソンショウ",1,"RL5N","S6260","","517",,8842367,"環指中節骨骨端線損傷",1,233,20050301,,"00",0,"",""
0,20057075,"肝疾患","カンシッカン",2,"DERG","K769","","517",,8831536,"肝疾患",1,210,20020601,,"00",0,"",""
0,20057077,"肝疾患に伴う貧血","カンシッカンニトモナウヒンケツ",1,"GDGV","K769","D638","517",,8831537,"肝疾患に伴う貧血",1,210,20020601,,"00",0,"",""
0,20057076,"肝疾患による凝固因子欠乏","カンシッカンニヨルギョウコインシケツボウ",1,"QL0H","D684","","517",,8831538,"肝疾患による凝固因子欠乏",1,210,20020601,,"00",0,"",""
0,20056979,"環指痛","カンシツウ",1,"GB3H","M7964","","517",,7295007,"環指痛",1,212,20021201,,"00",0,"",""
0,20057195,"間質性筋炎","カンシツセイキンエン",1,"ENJM","M6019","","517",,8831540,"間質性筋炎",1,212,20021201,,"00",0,"",""
0,20057196,"間質性視神経炎","カンシツセイシシンケイエン",2,"T36S","H46","","517",,8831541,"間質性視神経炎",1,210,20020601,,"00",0,"",""
0,20057197,"間質性心筋炎","カンシツセイシンキンエン",1,"J8FN","I514","","517",,8831542,"間質性心筋炎",1,210,20020601,,"00",0,"",""
0,20057199,"間質性神経炎","カンシツセイシンケイエン",1,"ADBP","G609","","517",,8831543,"間質性神経炎",1,210,20020601,,"00",0,"",""
3,20108070,"間質性腎炎ぶどう膜炎症候群","カンシツセイジンエンブドウマクエンショウコウグン",1,"B54K","H200","N12","517",,8851792,"間質性腎炎ぶどう膜炎症候群",1,517,20260101,,"00",0,"",""
0,20057201,"間質性肺炎","カンシツセイハイエン",1,"SSA5","J849","","517",,4860015,"間質性肺炎",1,200,,,"00",0,"",""
0,20057202,"間質性肺疾患","カンシツセイハイシッカン",1,"LUH4","J849","","517",,5168003,"間質性肺疾患",1,505,20210101,,"00",0,"",""
0,20057204,"間質性膀胱炎","カンシツセイボウコウエン",1,"DE4G","N301","","517",,8831544,"間質性膀胱炎",1,210,20020601,,"00",0,"",""
0,20101069,"間質性膀胱炎（ハンナ型）","カンシツセイボウコウエン（ハンナガタ）",1,"F584","N301","","517",,8848479,"間質性膀胱炎（ハンナ型）",1,318,20151001,,"00",0,"",""
0,20106991,"環指熱傷","カンシネッショウ",1,"S4U1","T230","","517",,8851234,"環指熱傷",1,512,20230601,,"00",0,"",""
0,20056981,"環指捻挫","カンシネンザ",1,"QQA7","S636","","517",,8831545,"環指捻挫",1,321,20160601,,"00",0,"",""
0,20093826,"環指膿瘍","カンシノウヨウ",1,"C0AA","L024","","517",,8845234,"環指膿瘍",1,281,20091001,,"00",0,"",""
0,20056982,"環指剥皮創","カンシハクヒソウ",1,"S7PB","S610","","517",,8831546,"環指剥皮創",1,210,20020601,,"00",0,"",""
0,20056957,"環指ばね指","カンシバネユビ",1,"V4AC","M6534","","517",,8831547,"環指ばね指",1,212,20021201,,"00",0,"",""
0,20096141,"環指皮膚癌","カンシヒフガン",1,"R0M1","C446","","517",,8846533,"環指皮膚癌",1,301,20111001,,"00",0,"",""
0,20094032,"環指皮膚欠損創","カンシヒフケッソンソウ",1,"U6AK","S610","","517",,8845235,"環指皮膚欠損創",1,281,20091001,,"00",0,"",""
0,20104591,"環指伏針","カンシフクシン",1,"L56N","S610","","517",,8850399,"環指伏針",1,505,20210101,,"00",0,"",""
0,20079166,"鉗子分娩","カンシブンベン",1,"H64F","O813","","517",,6695004,"鉗子分娩",1,200,,,"00",0,"",""
0,20079167,"鉗子分娩による新生児の障害","カンシブンベンニヨルシンセイジノショウガイ",2,"FEGU","P032","","517",,7632002,"鉗子分娩による新生児の障害",1,200,,,"00",0,"",""
0,20092703,"鉗子分娩を伴う吸引分娩","カンシブンベンヲトモナウキュウインブンベン",1,"RCTF","O815","","517",,8844945,"鉗子分娩を伴う吸引分娩",1,273,20090101,,"00",0,"",""
0,20056984,"環指変形","カンシヘンケイ",1,"PQ3D","M200","","517",,7362004,"環指変形",1,200,,,"00",0,"",""
0,20096446,"環指ボーエン病","カンシボーエンビョウ",1,"M81R","D046","","517",,8846534,"環指ボーエン病",1,301,20111001,,"00",0,"",""
0,20092704,"肝脂肪肉腫","カンシボウニクシュ",1,"QE6A","C224","","517",,8844946,"肝脂肪肉腫",1,273,20090101,,"00",0,"",""
0,20096510,"環指母斑細胞母斑","カンシボハンサイボウボハン",1,"GFF4","D226","","517",,8846535,"環指母斑細胞母斑",1,301,20111001,,"00",0,"",""
