source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
T7KH,45552418,MEDIS_DIAGEXC_S,E83.1|脳内鉄沈着神経変性症,434614,SNOMED,1990-05-01,2099-12-31,
T7KH,45600776,MEDIS_DIAGEXC_S,G31.9|脳内鉄沈着神経変性症,376337,SNOMED,1990-05-01,2099-12-31,
T7KH,45600776,MEDIS_DIAGEXC_S,G31.9|脳内鉄沈着神経変性症,4179873,SNOMED,1990-05-01,2099-12-31,
T7LQ,45755409,MEDIS_DIAGEXC_S,I48.9|家族性心房細動,4068155,SNOMED,2013-01-01,2099-12-31,
T7MA,45535642,MEDIS_DIAGEXC_S,S63.4|環指ＰＩＰ関節側副靱帯断裂,4018628,SNOMED,1990-05-01,2099-12-31,
T7MT,45558439,MEDIS_DIAGEXC_S,Q89.7|多発先天異常,4266662,SNOMED,1990-05-01,2099-12-31,
T7N3,45572689,MEDIS_DIAGEXC_S,M96.6|人工関節周囲骨折,37311961,SNOMED,1990-05-01,2099-12-31,
T7NA,45572186,MEDIS_DIAGEXC_S,K04.1|歯髄壊疽,437590,SNOMED,1990-05-01,2099-12-31,
T7PH,45576549,MEDIS_DIAGEXC_S,F45.3|陰部神経症,4333680,SNOMED,1990-05-01,2099-12-31,
T7Q0,45556234,MEDIS_DIAGEXC_S,T81.3|腹壁縫合不全,136580,SNOMED,1990-05-01,2099-12-31,
T7S3,45552155,MEDIS_DIAGEXC_S,A15.4|胸腔内リンパ節結核・菌確認あり,134851,SNOMED,1990-05-01,2099-12-31,
T7T9,45601737,MEDIS_DIAGEXC_S,N48.8|陰茎萎縮,196158,SNOMED,1990-05-01,2099-12-31,
T7UM,45596316,MEDIS_DIAGEXC_S,K29.3|表層性胃炎,4057513,SNOMED,1990-05-01,2099-12-31,
T7VH,45600445,MEDIS_DIAGEXC_S,B05.8|麻疹性角膜炎,4030555,SNOMED,1990-05-01,2099-12-31,
T7VH,45552629,MEDIS_DIAGEXC_S,H19.2|麻疹性角膜炎,380397,SNOMED,1990-05-01,2099-12-31,
T837,45558449,MEDIS_DIAGEXC_S,R06.0|呼吸促迫,312437,SNOMED,1990-05-01,2099-12-31,
T838,45576979,MEDIS_DIAGEXC_S,K12.0|ベドナーアフタ,36716659,SNOMED,1990-05-01,2099-12-31,
T847,45587505,MEDIS_DIAGEXC_S,R29.8|成長痛,441840,SNOMED,1990-05-01,2099-12-31,
T857,42618835,MEDIS_DIAGEXC_S,M84.45|股関節脆弱性骨折,606228,SNOMED,2016-12-01,2099-12-31,
T85P,45561793,MEDIS_DIAGEXC_S,C32.1|仮声帯癌,261514,SNOMED,1990-05-01,2099-12-31,
T87Q,45558474,MEDIS_DIAGEXC_S,R51|発作性頭痛,378253,SNOMED,1990-05-01,2099-12-31,
T88V,45548751,MEDIS_DIAGEXC_S,O33.9|児頭骨盤不適合,74104,SNOMED,1990-05-01,2099-12-31,
T88V,45548751,MEDIS_DIAGEXC_S,O33.9|児頭骨盤不適合,80165,SNOMED,1990-05-01,2099-12-31,
T892,45567258,MEDIS_DIAGEXC_S,J05.0|急性閉塞性喉頭炎,260134,SNOMED,1990-05-01,2099-12-31,
T899,45588506,MEDIS_DIAGEXC_S,S61.8|手掌剥皮創,4216185,SNOMED,1990-05-01,2099-12-31,
T89V,42616596,MEDIS_DIAGEXC_S,M06.10|成人発症スチル病,75897,SNOMED,2016-12-01,2099-12-31,
T89V,42616596,MEDIS_DIAGEXC_S,M06.10|成人発症スチル病,4344166,SNOMED,2016-12-01,2099-12-31,
T8A7,45537798,MEDIS_DIAGEXC_S,C31.0|上顎洞癌,137800,SNOMED,1990-05-01,2099-12-31,
T8AF,45592161,MEDIS_DIAGEXC_S,N95.3|人工的閉経後症候群,440155,SNOMED,1990-05-01,2099-12-31,
T8BF,42618366,MEDIS_DIAGEXC_S,M72.95|大腿筋筋膜症,253549,SNOMED,2016-12-01,2099-12-31,
T8BH,45584475,MEDIS_DIAGEXC_S,S90.3|足底皮下血腫,73090,SNOMED,1990-05-01,2099-12-31,
T8C5,45538439,MEDIS_DIAGEXC_S,I70.90|動脈硬化性閉塞性血管炎,318443,SNOMED,1990-05-01,2099-12-31,
T8DC,45606725,MEDIS_DIAGEXC_S,Q10.3|先天性眼裂縮小,380510,SNOMED,1990-05-01,2099-12-31,
T8DD,45581400,MEDIS_DIAGEXC_S,F06.6|器質性情緒不安定性障害,4338019,SNOMED,1990-05-01,2099-12-31,
T8DQ,45564493,MEDIS_DIAGEXC_S,S66.1|環指屈筋腱断裂・手関節部,81454,SNOMED,1990-05-01,2099-12-31,
T8DQ,45564493,MEDIS_DIAGEXC_S,S66.1|環指屈筋腱断裂・手関節部,4194894,SNOMED,1990-05-01,2099-12-31,
T8EC,45552228,MEDIS_DIAGEXC_S,B54|マラリア,438067,SNOMED,1990-05-01,2099-12-31,
T8FV,45584808,MEDIS_DIAGEXC_S,T28.0|口腔第２度熱傷,196284,SNOMED,1990-05-01,2099-12-31,
T8HC,45576423,MEDIS_DIAGEXC_S,D86.8|神経サルコイドーシス,438688,SNOMED,1990-05-01,2099-12-31,
T8HL,45606863,MEDIS_DIAGEXC_S,S01.8|顔面貫通創,4243161,SNOMED,1990-05-01,2099-12-31,
T8HQ,45558273,MEDIS_DIAGEXC_S,O36.4|子宮内胎児死亡のための母体管理,75605,SNOMED,1990-05-01,2099-12-31,
T8HU,45568057,MEDIS_DIAGEXC_S,Q23.4|左心低形成症候群,440207,SNOMED,1990-05-01,2099-12-31,
T8JS,45755755,MEDIS_DIAGEXC_S,S02.20|鼻骨骨折,435082,SNOMED,1990-05-01,2099-12-31,
T8KJ,45586494,MEDIS_DIAGEXC_S,H49.0|内直筋麻痺,4189235,SNOMED,1990-05-01,2099-12-31,
T8LU,45594980,MEDIS_DIAGEXC_S,T88.8|ブリッジ前装部不適合,440005,SNOMED,1990-05-01,2099-12-31,
T8ME,45606026,MEDIS_DIAGEXC_S,L98.0|毛細血管拡張性肉芽腫,4308074,SNOMED,1990-05-01,2099-12-31,
T8MQ,45755760,MEDIS_DIAGEXC_S,S02.41|上顎骨開放骨折,4011509,SNOMED,1990-05-01,2099-12-31,
T8MQ,45755760,MEDIS_DIAGEXC_S,S02.41|上顎骨開放骨折,4264281,SNOMED,1990-05-01,2099-12-31,
T8N1,45572215,MEDIS_DIAGEXC_S,K52.9|小腸炎,201618,SNOMED,1990-05-01,2099-12-31,
T8ND,45557231,MEDIS_DIAGEXC_S,G40.4|症候性早期ミオクローヌス性脳症,4055361,SNOMED,1990-05-01,2099-12-31,
T8P9,45591160,MEDIS_DIAGEXC_S,G12.2|球麻痺,374631,SNOMED,1990-05-01,2099-12-31,
T8PL,45605365,MEDIS_DIAGEXC_S,D43.3|視交叉部腫瘍,4313379,SNOMED,1990-05-01,2099-12-31,
T8QT,45586318,MEDIS_DIAGEXC_S,G90.0|頚動脈洞症候群,194913,SNOMED,1990-05-01,2099-12-31,
T8R8,45562161,MEDIS_DIAGEXC_S,H11.1|結膜メラノーシス,4109701,SNOMED,1990-05-01,2099-12-31,
T8RN,45547435,MEDIS_DIAGEXC_S,B00.2|再発性ヘルペスウイルス性口内炎,444429,SNOMED,1990-05-01,2099-12-31,
T8RN,45548143,MEDIS_DIAGEXC_S,K12.1|再発性ヘルペスウイルス性口内炎,138455,SNOMED,1990-05-01,2099-12-31,
T8S7,45537947,MEDIS_DIAGEXC_S,E04.1|非中毒性単結節性甲状腺腫,134898,SNOMED,1990-05-01,2099-12-31,
T8S9,45576562,MEDIS_DIAGEXC_S,F84.5|小児期型統合失調症,4053178,SNOMED,1990-05-01,2099-12-31,
T8SK,45596278,MEDIS_DIAGEXC_S,J32.9|慢性副鼻腔炎急性増悪,257012,SNOMED,1990-05-01,2099-12-31,
T8SP,45576331,MEDIS_DIAGEXC_S,C60.9|陰茎悪性黒色腫,195483,SNOMED,1990-05-01,2099-12-31,
T8SR,45542513,MEDIS_DIAGEXC_S,A08.1|ノロウイルス性腸炎,196895,SNOMED,1990-05-01,2099-12-31,
T8SV,45545948,MEDIS_DIAGEXC_S,S91.1|趾挫創,4053837,SNOMED,1990-05-01,2099-12-31,
T8T7,45535680,MEDIS_DIAGEXC_S,S65.5|手指血管損傷,194209,SNOMED,1990-05-01,2099-12-31,
T8V6,45549431,MEDIS_DIAGEXC_S,S37.0|腎外傷,4220631,SNOMED,1990-05-01,2099-12-31,
T8VA,45547464,MEDIS_DIAGEXC_S,B66.4|宮崎肺吸虫症,436039,SNOMED,1990-05-01,2099-12-31,
T8VH,45576475,MEDIS_DIAGEXC_S,E80.0|Ｘ連鎖赤芽球性プロトポルフィリン症,4039932,SNOMED,1990-05-01,2099-12-31,
T904,45556954,MEDIS_DIAGEXC_S,B77.9|イヌ回虫症,192259,SNOMED,1990-05-01,2099-12-31,
T905,45552349,MEDIS_DIAGEXC_S,D37.7|膵上皮内腫瘍性病変,40492458,SNOMED,1990-05-01,2099-12-31,
T90T,45542994,MEDIS_DIAGEXC_S,H20.0|反復性虹彩毛様体炎,434926,SNOMED,1990-05-01,2099-12-31,
T91K,45596286,MEDIS_DIAGEXC_S,J93.1|月経随伴性気胸,255302,SNOMED,1990-05-01,2099-12-31,
T91K,45592159,MEDIS_DIAGEXC_S,N94.8|月経随伴性気胸,200452,SNOMED,1990-05-01,2099-12-31,
T91M,45547934,MEDIS_DIAGEXC_S,H52.2|全乱視,378424,SNOMED,1990-05-01,2099-12-31,
T91V,45600496,MEDIS_DIAGEXC_S,C44.6|前腕有棘細胞癌,440658,SNOMED,1990-05-01,2099-12-31,
T92A,45581365,MEDIS_DIAGEXC_S,E31.0|多腺性自己免疫症候群１型,4223448,SNOMED,1990-05-01,2099-12-31,
T93T,45533109,MEDIS_DIAGEXC_S,F44.1|解離性遁走,444079,SNOMED,1990-05-01,2099-12-31,
T93U,45547697,MEDIS_DIAGEXC_S,F23.0|統合失調症症状を伴わない類循環精神病,37016719,SNOMED,1990-05-01,2099-12-31,
T966,45576373,MEDIS_DIAGEXC_S,D04.5|殿部ボーエン病,444411,SNOMED,1990-05-01,2099-12-31,
T96E,45605503,MEDIS_DIAGEXC_S,F51.9|非器質性睡眠障害,374905,SNOMED,1990-05-01,2099-12-31,
T96J,45557261,MEDIS_DIAGEXC_S,G93.4|急性脳症,372887,SNOMED,1990-05-01,2099-12-31,
T97U,45538098,MEDIS_DIAGEXC_S,G20|家族性パーキンソン病,381270,SNOMED,1990-05-01,2099-12-31,
T987,42616351,MEDIS_DIAGEXC_S,M00.97|化膿性関節炎・足関節,78829,SNOMED,2016-12-01,2099-12-31,
T989,42617036,MEDIS_DIAGEXC_S,M19.01|原発性変形性肩関節症,73840,SNOMED,2016-12-01,2099-12-31,
T98K,45566488,MEDIS_DIAGEXC_S,A05.4|セレウス菌食中毒,4058528,SNOMED,1990-05-01,2099-12-31,
T99L,45547934,MEDIS_DIAGEXC_S,H52.2|高度角膜乱視,378424,SNOMED,1990-05-01,2099-12-31,
T9A9,45591602,MEDIS_DIAGEXC_S,K62.6|非特異性直腸潰瘍,40483171,SNOMED,1990-05-01,2099-12-31,
T9BS,45606732,MEDIS_DIAGEXC_S,Q21.8|ファロー五徴症,4245646,SNOMED,1990-05-01,2099-12-31,
T9C3,45595587,MEDIS_DIAGEXC_S,A41.8|グラム陽性菌敗血症,132797,SNOMED,1990-05-01,2099-12-31,
T9C8,45586113,MEDIS_DIAGEXC_S,D48.5|上口唇皮下腫瘍,135777,SNOMED,1990-05-01,2099-12-31,
T9C9,45592361,MEDIS_DIAGEXC_S,Q16.1|外耳道閉鎖,4185093,SNOMED,1990-05-01,2099-12-31,
T9CE,45599493,MEDIS_DIAGEXC_S,T44.7|β遮断薬中毒,4162322,SNOMED,1990-05-01,2099-12-31,
T9CG,45581638,MEDIS_DIAGEXC_S,H30.9|脈絡膜炎,434033,SNOMED,1990-05-01,2099-12-31,
T9CN,45544151,MEDIS_DIAGEXC_S,R52.9|圧痛,4329041,SNOMED,1990-05-01,2099-12-31,
T9D1,45554195,MEDIS_DIAGEXC_S,S36.3|胃損傷,4053830,SNOMED,1990-05-01,2099-12-31,
T9D6,45605808,MEDIS_DIAGEXC_S,I63.5|脳幹梗塞・慢性期,443454,SNOMED,1990-05-01,2099-12-31,
T9DH,45538381,MEDIS_DIAGEXC_S,I41.1|急性インフルエンザ心筋炎,4231274,SNOMED,1990-05-01,2099-12-31,
T9DH,45581843,MEDIS_DIAGEXC_S,J11.8|急性インフルエンザ心筋炎,320752,SNOMED,1990-05-01,2099-12-31,
T9FE,45544081,MEDIS_DIAGEXC_S,Q25.4|右側大動脈弓,314463,SNOMED,1990-05-01,2099-12-31,
T9FF,45592414,MEDIS_DIAGEXC_S,R25.2|下肢痙縮,140821,SNOMED,1990-05-01,2099-12-31,
T9G3,45601735,MEDIS_DIAGEXC_S,N48.2|海綿体炎,193262,SNOMED,1990-05-01,2099-12-31,
T9GR,45561706,MEDIS_DIAGEXC_S,A46|丹毒,138346,SNOMED,1990-05-01,2099-12-31,
T9LB,45573198,MEDIS_DIAGEXC_S,S14.1|頚髄不全損傷,4226266,SNOMED,1990-05-01,2099-12-31,
T9LM,45581212,MEDIS_DIAGEXC_S,C44.0|下口唇有棘細胞癌,136915,SNOMED,1990-05-01,2099-12-31,
T9NU,45582786,MEDIS_DIAGEXC_S,S04.0|視交叉損傷,255711,SNOMED,1990-05-01,2099-12-31,
T9PC,45755871,MEDIS_DIAGEXC_S,T02.90|下肢多発骨折,4307254,SNOMED,1990-05-01,2099-12-31,
T9PC,45755871,MEDIS_DIAGEXC_S,T02.90|下肢多発骨折,4309929,SNOMED,1990-05-01,2099-12-31,
T9Q9,42617166,MEDIS_DIAGEXC_S,M24.54|小指屈曲拘縮,72995,SNOMED,2016-12-01,2099-12-31,
T9QC,45558144,MEDIS_DIAGEXC_S,N28.1|単純性腎のう胞,36716270,SNOMED,1990-05-01,2099-12-31,
T9SH,45590800,MEDIS_DIAGEXC_S,A18.8|口腔粘膜結核,434557,SNOMED,1990-05-01,2099-12-31,
T9SH,45538559,MEDIS_DIAGEXC_S,K93.8|口腔粘膜結核,4000610,SNOMED,1990-05-01,2099-12-31,
T9UA,45599172,MEDIS_DIAGEXC_S,T14.6|腱部分断裂,4194894,SNOMED,1990-05-01,2099-12-31,
T9UP,45571500,MEDIS_DIAGEXC_S,C41.1|下顎硬化性歯原性癌,379756,SNOMED,1990-05-01,2099-12-31,
T9VP,45538136,MEDIS_DIAGEXC_S,G72.4|炎症性ミオパチー,73001,SNOMED,1990-05-01,2099-12-31,
T9VQ,45592414,MEDIS_DIAGEXC_S,R25.2|急性痙攣,140821,SNOMED,1990-05-01,2099-12-31,
TA0C,45558409,MEDIS_DIAGEXC_S,Q44.5|先天性総胆管拡張症,4187364,SNOMED,1990-05-01,2099-12-31,
TA0H,45586089,MEDIS_DIAGEXC_S,D18.0|手掌血管腫,441818,SNOMED,1990-05-01,2099-12-31,
TA0M,45600475,MEDIS_DIAGEXC_S,C05.9|口蓋癌,134290,SNOMED,1990-05-01,2099-12-31,
TA0R,45532903,MEDIS_DIAGEXC_S,C44.1|上眼瞼有棘細胞癌,435755,SNOMED,1990-05-01,2099-12-31,
TA2B,45586314,MEDIS_DIAGEXC_S,G80.3|両側性アテトーシス,4045844,SNOMED,1990-05-01,2099-12-31,
TA6B,42617401,MEDIS_DIAGEXC_S,M41.49|麻痺性側弯症,4069943,SNOMED,2016-12-01,2099-12-31,
TA7G,45539538,MEDIS_DIAGEXC_S,S14.6|頚椎神経挫滅,4062251,SNOMED,1990-05-01,2099-12-31,
TA8J,1529212,MEDIS_DIAGEXC_S,S42.01|鎖骨骨幹部開放骨折,73609,SNOMED,2021-04-06,2099-12-31,
TA9F,45572166,MEDIS_DIAGEXC_S,J38.6|後天性声門下狭窄,24974,SNOMED,1990-05-01,2099-12-31,
TAA1,45576389,MEDIS_DIAGEXC_S,D32.1|脊髄硬膜内髄外髄膜腫,135767,SNOMED,1990-05-01,2099-12-31,
TAAC,45575018,MEDIS_DIAGEXC_S,T15.1|眼板異物,435993,SNOMED,1990-05-01,2099-12-31,
TAAF,45605524,MEDIS_DIAGEXC_S,F98.8|学校恐怖症,433758,SNOMED,1990-05-01,2099-12-31,
TAD3,45581503,MEDIS_DIAGEXC_S,G52.2|迷走神経痛,432307,SNOMED,1990-05-01,2099-12-31,
TADT,45595611,MEDIS_DIAGEXC_S,B26.9|おたふくかぜ,4290000,SNOMED,1990-05-01,2099-12-31,
TAEK,45575018,MEDIS_DIAGEXC_S,T15.1|眼瞼異物,435993,SNOMED,1990-05-01,2099-12-31,
TAF5,45543373,MEDIS_DIAGEXC_S,L53.8|丘疹紅皮症,40481101,SNOMED,1990-05-01,2099-12-31,
TAFC,45542687,MEDIS_DIAGEXC_S,D22.3|側頭部青色母斑,1244370,SNOMED,1990-05-01,2099-12-31,
TAGJ,45586233,MEDIS_DIAGEXC_S,F23.2|短期統合失調症様障害,4133495,SNOMED,1990-05-01,2099-12-31,
TAGV,45591398,MEDIS_DIAGEXC_S,H60.5|外耳湿疹,4336157,SNOMED,1990-05-01,2099-12-31,
TAHF,45600624,MEDIS_DIAGEXC_S,D89.2|家族性免疫グロブリン異化亢進症,4132570,SNOMED,1990-05-01,2099-12-31,
TAK4,45542611,MEDIS_DIAGEXC_S,C49.9|血管肉腫,376647,SNOMED,1990-05-01,2099-12-31,
TAL7,45552242,MEDIS_DIAGEXC_S,C00.4|下唇腺様のう胞癌,137219,SNOMED,1990-05-01,2099-12-31,
TAMK,45589593,MEDIS_DIAGEXC_S,T23.2|手関節部第２度熱傷,4151109,SNOMED,1990-05-01,2099-12-31,
TAMS,45591475,MEDIS_DIAGEXC_S,I63.4|塞栓性小脳梗塞・慢性期,4108356,SNOMED,1990-05-01,2099-12-31,
TANG,45553789,MEDIS_DIAGEXC_S,S01.3|耳後部挫創,4034214,SNOMED,1990-05-01,2099-12-31,
TAP8,45532982,MEDIS_DIAGEXC_S,D39.7|卵管腫瘍,193437,SNOMED,1990-05-01,2099-12-31,
TAR4,45605233,MEDIS_DIAGEXC_S,B37.6|カンジダ性心内膜炎,433415,SNOMED,1990-05-01,2099-12-31,
TAR4,45552789,MEDIS_DIAGEXC_S,I39.8|カンジダ性心内膜炎,441589,SNOMED,1990-05-01,2099-12-31,
TATG,45576549,MEDIS_DIAGEXC_S,F45.3|神経因性排尿障害,4333680,SNOMED,1990-05-01,2099-12-31,
TATJ,45537892,MEDIS_DIAGEXC_S,D16.3|踵骨外骨腫,438116,SNOMED,1990-05-01,2099-12-31,
TATK,45532983,MEDIS_DIAGEXC_S,D40.7|精のう腺腫瘍,197518,SNOMED,1990-05-01,2099-12-31,
TAU7,45591010,MEDIS_DIAGEXC_S,D52.8|先天性葉酸吸収不全,440977,SNOMED,1990-05-01,2099-12-31,
TAUP,45548019,MEDIS_DIAGEXC_S,I45.5|洞房ブロック,320425,SNOMED,1990-05-01,2099-12-31,
TAV3,45566505,MEDIS_DIAGEXC_S,A42.8|皮膚放線菌症,436020,SNOMED,1990-05-01,2099-12-31,
TAV7,45605357,MEDIS_DIAGEXC_S,D38.1|肺腫瘍,4317685,SNOMED,1990-05-01,2099-12-31,
TB00,45600417,MEDIS_DIAGEXC_S,A51.9|早期梅毒,436033,SNOMED,1990-05-01,2099-12-31,
TB08,45566747,MEDIS_DIAGEXC_S,E61.8|亜鉛欠乏性味覚障害,435227,SNOMED,1990-05-01,2099-12-31,
TB08,45534455,MEDIS_DIAGEXC_S,R43.2|亜鉛欠乏性味覚障害,436235,SNOMED,1990-05-01,2099-12-31,
TB0E,45755779,MEDIS_DIAGEXC_S,S06.40|遅発性硬膜外血腫・頭蓋内に達する開放創合併なし,4132546,SNOMED,1990-05-01,2099-12-31,
TB0E,45755779,MEDIS_DIAGEXC_S,S06.40|遅発性硬膜外血腫・頭蓋内に達する開放創合併なし,4306943,SNOMED,1990-05-01,2099-12-31,
TB0J,45601962,MEDIS_DIAGEXC_S,Q43.5|肛門転位,4197547,SNOMED,1990-05-01,2099-12-31,
TB0T,45571815,MEDIS_DIAGEXC_S,G51.0|中枢性顔面神経麻痺,374923,SNOMED,1990-05-01,2099-12-31,
TB1J,45547368,MEDIS_DIAGEXC_S,Z89.4|中足骨切断術後,37109843,SNOMED,1990-05-01,2099-12-31,
TB1J,45547368,MEDIS_DIAGEXC_S,Z89.4|中足骨切断術後,42537748,SNOMED,1990-05-01,2099-12-31,
TB2M,45755764,MEDIS_DIAGEXC_S,S02.61|下顎骨多発開放骨折,378265,SNOMED,1990-05-01,2099-12-31,
TB3S,45561878,MEDIS_DIAGEXC_S,C92.9|骨髄性白血病,140666,SNOMED,1990-05-01,2099-12-31,
TB4S,45594980,MEDIS_DIAGEXC_S,T88.8|高強度硬質レジンブリッジ粗造,440005,SNOMED,1990-05-01,2099-12-31,
TB54,45755885,MEDIS_DIAGEXC_S,T14.20|斜骨折,4307254,SNOMED,1990-05-01,2099-12-31,
TB61,45586112,MEDIS_DIAGEXC_S,D48.0|膝蓋骨腫瘍,36716624,SNOMED,1990-05-01,2099-12-31,
TB7D,45576320,MEDIS_DIAGEXC_S,C49.2|大腿平滑筋肉腫,438094,SNOMED,1990-05-01,2099-12-31,
TB9A,45572243,MEDIS_DIAGEXC_S,L01.0|ボックハルト膿痂疹,140480,SNOMED,1990-05-01,2099-12-31,
TB9G,45581380,MEDIS_DIAGEXC_S,E75.2|異染性白質ジストロフィー,4079874,SNOMED,1990-05-01,2099-12-31,
TB9M,42617076,MEDIS_DIAGEXC_S,M19.92|肘関節症,73553,SNOMED,2016-12-01,2099-12-31,
TB9M,42617076,MEDIS_DIAGEXC_S,M19.92|肘関節症,4042503,SNOMED,2016-12-01,2099-12-31,
TBAD,42618869,MEDIS_DIAGEXC_S,M85.09|線維性骨皮質欠損,4233830,SNOMED,2016-12-01,2099-12-31,
TBAF,45586245,MEDIS_DIAGEXC_S,F50.1|非定型神経性無食欲症,4333683,SNOMED,1990-05-01,2099-12-31,
TBAK,45537940,MEDIS_DIAGEXC_S,D84.9|免疫不全,433740,SNOMED,1990-05-01,2099-12-31,
TBC2,45578238,MEDIS_DIAGEXC_S,S36.1|外傷性肝破裂,4106203,SNOMED,1990-05-01,2099-12-31,
TBCD,45572243,MEDIS_DIAGEXC_S,L01.0|顔面膿痂疹,140480,SNOMED,1990-05-01,2099-12-31,
TBCP,45586157,MEDIS_DIAGEXC_S,E34.8|ウェルナー症候群,31821,SNOMED,1990-05-01,2099-12-31,
TBCT,45607722,MEDIS_DIAGEXC_S,S56.8|前腕筋肉内血腫,4062388,SNOMED,1990-05-01,2099-12-31,
TBD2,45533568,MEDIS_DIAGEXC_S,K07.2|開咬,256142,SNOMED,1990-05-01,2099-12-31,
TBD7,45590827,MEDIS_DIAGEXC_S,A74.0|成人クラミジア結膜炎,372550,SNOMED,1990-05-01,2099-12-31,
TBD7,45542967,MEDIS_DIAGEXC_S,H13.1|成人クラミジア結膜炎,4103653,SNOMED,1990-05-01,2099-12-31,
TBE6,45541243,MEDIS_DIAGEXC_S,T11.3|上肢神経損傷,4043672,SNOMED,1990-05-01,2099-12-31,
TBFJ,45552421,MEDIS_DIAGEXC_S,E89.0|甲状腺欠損,137820,SNOMED,1990-05-01,2099-12-31,
TBFL,42619419,MEDIS_DIAGEXC_S,M13.99|急性関節炎,4291025,SNOMED,2016-12-01,2099-12-31,
TBGA,45599027,MEDIS_DIAGEXC_S,S91.3|踵裂創,4054067,SNOMED,1990-05-01,2099-12-31,
TBGJ,45591069,MEDIS_DIAGEXC_S,E89.1|術後低インスリン血症,36715573,SNOMED,1990-05-01,2099-12-31,
TBGP,45581303,MEDIS_DIAGEXC_S,D33.2|のう胞性脳腫瘍,379769,SNOMED,1990-05-01,2099-12-31,
TBGQ,45594980,MEDIS_DIAGEXC_S,T88.8|アクチバトール不適合,440005,SNOMED,1990-05-01,2099-12-31,
TBGU,45596281,MEDIS_DIAGEXC_S,J39.2|咽頭ポリープ,31057,SNOMED,1990-05-01,2099-12-31,
TBHN,45591557,MEDIS_DIAGEXC_S,J38.1|声帯ポリープ,28179,SNOMED,1990-05-01,2099-12-31,
TBHR,45562073,MEDIS_DIAGEXC_S,G04.9|脊髄炎,4147498,SNOMED,1990-05-01,2099-12-31,
TBJ5,45538493,MEDIS_DIAGEXC_S,K00.4|セメント質無形成,4159157,SNOMED,1990-05-01,2099-12-31,
TBJD,45543397,MEDIS_DIAGEXC_S,L90.5|瘢痕,136497,SNOMED,1990-05-01,2099-12-31,
TBJN,42617009,MEDIS_DIAGEXC_S,M13.11|胸鎖関節炎,44782456,SNOMED,2016-12-01,2099-12-31,
TBKD,45581774,MEDIS_DIAGEXC_S,I44.3|房室伝導障害,316135,SNOMED,1990-05-01,2099-12-31,
TBKJ,45602056,MEDIS_DIAGEXC_S,S01.1|眼部咬創,441712,SNOMED,1990-05-01,2099-12-31,
TBKQ,45590862,MEDIS_DIAGEXC_S,B58.2|トキソプラスマ性脳炎,375475,SNOMED,1990-05-01,2099-12-31,
TBKQ,45562074,MEDIS_DIAGEXC_S,G05.2|トキソプラスマ性脳炎,4147498,SNOMED,1990-05-01,2099-12-31,
TBLD,45605808,MEDIS_DIAGEXC_S,I63.5|前大脳動脈狭窄による脳梗塞,443454,SNOMED,1990-05-01,2099-12-31,
TBM3,45755518,MEDIS_DIAGEXC_S,M23.26|陳旧性外側半月板損傷,437954,SNOMED,1990-05-01,2099-12-31,
TBNA,45591628,MEDIS_DIAGEXC_S,L13.1|ウイルキンソン・スネッドン症候群,134117,SNOMED,1990-05-01,2099-12-31,
TBNK,45566534,MEDIS_DIAGEXC_S,B08.0|牛痘,443724,SNOMED,1990-05-01,2099-12-31,
TBP9,42619412,MEDIS_DIAGEXC_S,M84.16|足関節外果偽関節,72986,SNOMED,2016-12-01,2099-12-31,
TBP9,42619412,MEDIS_DIAGEXC_S,M84.16|足関節外果偽関節,73574,SNOMED,2016-12-01,2099-12-31,
TBPD,45586233,MEDIS_DIAGEXC_S,F23.2|統合失調症性反応,4133495,SNOMED,1990-05-01,2099-12-31,
TBPK,45590987,MEDIS_DIAGEXC_S,D22.6|手青色母斑,4033839,SNOMED,1990-05-01,2099-12-31,
TBR4,45563009,MEDIS_DIAGEXC_S,N14.2|薬剤性腎障害,4126119,SNOMED,1990-05-01,2099-12-31,
TBR5,45552358,MEDIS_DIAGEXC_S,D59.9|溶血性貧血,440979,SNOMED,1990-05-01,2099-12-31,
TBR6,45537911,MEDIS_DIAGEXC_S,D44.6|頚動脈小体腫瘍,4314634,SNOMED,1990-05-01,2099-12-31,
TBRE,45532817,MEDIS_DIAGEXC_S,A18.1|尿路結核,73686,SNOMED,1990-05-01,2099-12-31,
TBRM,45571878,MEDIS_DIAGEXC_S,H05.2|拍動性眼球突出症,436700,SNOMED,1990-05-01,2099-12-31,
TBRN,45566842,MEDIS_DIAGEXC_S,F38.8|攻撃性気分異常,444100,SNOMED,1990-05-01,2099-12-31,
TBS2,45548940,MEDIS_DIAGEXC_S,Q92.2|メジャートリソミー,4007087,SNOMED,1990-05-01,2099-12-31,
TBS9,45602039,MEDIS_DIAGEXC_S,R77.8|ＣＡ７２−４高値,45770886,SNOMED,1990-05-01,2099-12-31,
TBTH,45581747,MEDIS_DIAGEXC_S,H80.9|耳硬化症,439035,SNOMED,1990-05-01,2099-12-31,
TBTL,45552550,MEDIS_DIAGEXC_S,G83.9|痙性麻痺,374377,SNOMED,1990-05-01,2099-12-31,
TBUR,45543905,MEDIS_DIAGEXC_S,N98.0|人工授精後骨盤内炎症性疾患,4309019,SNOMED,1990-05-01,2099-12-31,
